gauss_core,gauss_gauss_core,gauss_gauss_par,gauss_gauss_rms,gauss_lorentz_core,gauss_lorentz_par,gauss_lorentz_rms,gauss_par,gauss_rms,gauss_tophat_core,gauss_tophat_par,gauss_tophat_rms,moffat_core,moffat_par,moffat_rms,star
4.290275841114283,2.851904344942875,5.820 0.095 6.224,0.005864651973556055,2.5624453636120803,7.444 0.524 1.395,0.005515431058645102,7.318,0.007161494231155369,4.2906661797962204,7.289 0.954,0.007161542934685548,2.250504803149765,4.530 1.475,0.005690182360080033,HD164257
0.26831236268725933,0.3525994006500395,6.181 0.063 5.549,0.005653665196955763,0.3049929368861311,7.058 0.390 1.311,0.005619774645493587,7.330,0.006099587482243868,0.26883622408890184,7.323 0.437,0.006099588278845074,0.10747233809616277,4.683 1.697,0.005657121356511064,HD143459
0.3752927774074144,-0.07374847066845745,5.705 0.075 5.705,0.00584228893039538,-0.1992034451355294,6.856 0.431 1.232,0.005754010116664445,6.927,0.006440330970283052,0.37500322984646356,6.755 2.285,0.006441324798830623,-0.4125146016853538,4.410 1.635,0.005788090681961264,HD194453
-1.2617000074714713,1.1399869231507203,5.095 0.048 9.726,0.006808207582841736,0.20276148008573744,5.923 0.466 1.049,0.006763443921459113,6.091,0.007368955297940898,-1.1536762782243433,6.005 1.400,0.0072575779589117645,-0.03294963917793384,3.571 1.497,0.006858793853638257,HD167946
3.0900667100773296,1.9464234018687672,4.883 0.071 6.566,0.006331028394484861,1.9363727931084898,5.872 0.452 1.086,0.006279991217517197,6.079,0.00693517964379531,3.1501803520430736,5.991 1.400,0.00679369212429878,1.9411952388162863,3.702 1.548,0.00629921428361746,HD147550
2.9464271468535568,0.2422026932434218,5.435 0.800 2240.139,0.007905703113643168,0.24199997448192934,5.435 0.800 4124.912,0.007905705969298262,6.112,0.008694174241090914,2.9071435637581393,5.384 4.200,0.008662923179333008,-0.23178772285617882,3.957 1.564,0.008371076342938615,HD164967
3.852293844283266,2.3419880396540855,5.388 0.047 13.609,0.005775344011187755,2.2766300641999653,5.281 0.069 19.430,0.005762411165982999,6.281,0.006664320400519333,3.890246577247785,5.991 2.700,0.0065694605612733725,2.0220308676978442,3.798 1.487,0.00590920948792467,HD174240
1.7205152971262865,-0.40462383553348397,5.247 0.073 5.228,0.005536471675031063,-0.1233409190053813,6.116 0.361 1.133,0.005552224555049807,6.104,0.006009450878740439,1.7426636547466312,5.371 4.200,0.005912463328176126,-0.6275822153862579,4.235 1.753,0.0055670618781283685,HD166991
