wavelength_A_vacuum,flam,flam_err
9200.0,1.004456e-12,2.155211e-14
9220.0,1.006010e-12,2.309006e-14
9240.0,1.002299e-12,2.289445e-14
9260.0,1.003392e-12,2.134318e-14
9280.0,1.014742e-12,1.971429e-14
9300.0,1.019661e-12,1.932869e-14
9320.0,1.021472e-12,2.086286e-14
9340.0,1.022860e-12,2.320782e-14
9360.0,1.018046e-12,2.470523e-14
9380.0,1.008624e-12,2.457482e-14
9400.0,9.886467e-13,2.285141e-14
9420.0,9.653553e-13,2.090749e-14
9440.0,9.522668e-13,2.074126e-14
9460.0,9.263035e-13,2.246045e-14
9480.0,9.079936e-13,2.516658e-14
9500.0,9.050763e-13,2.732130e-14
9520.0,8.953556e-13,2.724070e-14
9540.0,8.968171e-13,2.551716e-14
9560.0,9.095934e-13,2.334515e-14
9580.0,9.178286e-13,2.240510e-14
9600.0,9.284017e-13,2.426217e-14
9620.0,9.365155e-13,2.781018e-14
9640.0,9.425971e-13,3.101815e-14
9660.0,9.329688e-13,3.196082e-14
9680.0,9.245254e-13,3.076683e-14
9700.0,9.140117e-13,2.805215e-14
9720.0,8.871378e-13,2.544210e-14
9740.0,8.742348e-13,2.633283e-14
9760.0,8.573213e-13,3.039066e-14
9780.0,8.370360e-13,3.506115e-14
9800.0,8.409058e-13,3.895728e-14
9820.0,8.336572e-13,3.912336e-14
9840.0,8.447206e-13,3.680150e-14
9860.0,8.582440e-13,3.270450e-14
9880.0,8.656968e-13,2.989121e-14
9900.0,8.906213e-13,3.283238e-14
9920.0,8.929799e-13,3.977803e-14
9940.0,9.007525e-13,4.841196e-14
9960.0,8.960308e-13,5.496658e-14
9980.0,8.696747e-13,5.695110e-14
10000.0,8.387347e-13,5.483656e-14
10020.0,7.918614e-13,4.907200e-14
10040.0,7.319648e-13,4.421256e-14
10060.0,6.781363e-13,4.858997e-14
10080.0,6.150553e-13,6.266841e-14
10100.0,5.696233e-13,8.227157e-14
10120.0,5.438281e-13,1.010926e-13
10140.0,5.325175e-13,1.119835e-13
10160.0,5.656455e-13,1.166250e-13
10180.0,6.131328e-13,1.076284e-13
10200.0,7.086084e-13,9.585105e-14
