wavelength_A_vacuum,flam,flam_err
6300.0,5.990438e-13,2.068691e-15
6320.0,5.975531e-13,2.053482e-15
6340.0,5.965049e-13,2.036890e-15
6360.0,5.950532e-13,1.835680e-15
6380.0,5.854697e-13,1.975493e-15
6400.0,5.720055e-13,2.665188e-15
6420.0,5.700242e-13,3.796124e-15
6440.0,5.703719e-13,4.541891e-15
6460.0,5.684360e-13,4.459546e-15
6480.0,5.611578e-13,4.245915e-15
6500.0,5.444478e-13,4.193462e-15
6520.0,5.176685e-13,4.150449e-15
6540.0,4.887233e-13,3.946868e-15
6560.0,4.688182e-13,3.775556e-15
6580.0,4.662844e-13,3.744987e-15
6600.0,4.810446e-13,3.641045e-15
6620.0,5.040964e-13,3.428213e-15
6640.0,5.234176e-13,3.311282e-15
6660.0,5.305471e-13,3.265347e-15
6680.0,5.262351e-13,3.122895e-15
6700.0,5.160984e-13,2.950839e-15
6720.0,5.059351e-13,2.885760e-15
6740.0,4.997585e-13,2.834415e-15
6760.0,4.991679e-13,2.704077e-15
6780.0,4.988470e-13,2.582925e-15
6800.0,4.961827e-13,2.550258e-15
6820.0,4.905753e-13,2.511864e-15
6840.0,4.829915e-13,2.413783e-15
6860.0,4.765086e-13,2.335139e-15
6880.0,4.732274e-13,2.310821e-15
6900.0,4.721501e-13,2.278126e-15
6920.0,4.702520e-13,2.211938e-15
6940.0,4.673222e-13,2.163873e-15
6960.0,4.609630e-13,2.143135e-15
6980.0,4.530989e-13,2.121065e-15
7000.0,4.459555e-13,2.074540e-15
7020.0,4.431476e-13,2.034618e-15
7040.0,4.424601e-13,2.023933e-15
7060.0,4.434309e-13,2.029751e-15
7080.0,4.440741e-13,2.005309e-15
7100.0,4.408384e-13,1.953099e-15
7120.0,4.344519e-13,1.942888e-15
7140.0,4.268456e-13,1.973378e-15
7160.0,4.207884e-13,1.966106e-15
7180.0,4.173966e-13,1.909770e-15
7200.0,4.156969e-13,1.889620e-15
7220.0,4.162646e-13,1.932475e-15
7240.0,4.145290e-13,1.925861e-15
7260.0,4.103575e-13,1.848504e-15
7280.0,4.049414e-13,1.816991e-15
7300.0,3.979907e-13,1.871274e-15
7320.0,3.913875e-13,1.890874e-15
7340.0,3.873561e-13,1.812271e-15
7360.0,3.866916e-13,1.747902e-15
7380.0,3.868854e-13,1.791196e-15
7400.0,3.867094e-13,1.842612e-15
7420.0,3.852835e-13,1.789445e-15
7440.0,3.813376e-13,1.700411e-15
7460.0,3.760729e-13,1.722165e-15
7480.0,3.705028e-13,1.800189e-15
7500.0,3.671315e-13,1.782156e-15
7520.0,3.649171e-13,1.668254e-15
7540.0,3.648532e-13,1.635897e-15
7560.0,3.640582e-13,1.721285e-15
7580.0,3.626477e-13,1.760777e-15
7600.0,3.596691e-13,1.664038e-15
7620.0,3.541917e-13,1.555894e-15
7640.0,3.481081e-13,1.599918e-15
7660.0,3.429245e-13,1.701502e-15
7680.0,3.393406e-13,1.678516e-15
7700.0,3.384867e-13,1.548543e-15
7720.0,3.382697e-13,1.499705e-15
7740.0,3.381538e-13,1.606852e-15
7760.0,3.376053e-13,1.686039e-15
7780.0,3.355046e-13,1.603138e-15
7800.0,3.317512e-13,1.458390e-15
7820.0,3.263639e-13,1.464703e-15
7840.0,3.222495e-13,1.609200e-15
7860.0,3.189449e-13,1.660167e-15
7880.0,3.170836e-13,1.533699e-15
7900.0,3.167688e-13,1.386934e-15
7920.0,3.169066e-13,1.433308e-15
7940.0,3.170472e-13,1.590536e-15
7960.0,3.161339e-13,1.621719e-15
7980.0,3.131887e-13,1.466065e-15
8000.0,3.094393e-13,1.306215e-15
8020.0,3.047558e-13,1.362561e-15
8040.0,3.002084e-13,1.536628e-15
8060.0,2.973499e-13,1.586904e-15
8080.0,2.953560e-13,1.439539e-15
8100.0,2.942570e-13,1.253150e-15
8120.0,2.937551e-13,1.273452e-15
8140.0,2.920153e-13,1.451378e-15
8160.0,2.909260e-13,1.548763e-15
8180.0,2.879641e-13,1.446791e-15
8200.0,2.846360e-13,1.255822e-15
8220.0,2.802392e-13,1.211741e-15
8240.0,2.762146e-13,1.374171e-15
8260.0,2.736631e-13,1.521598e-15
8280.0,2.720350e-13,1.490220e-15
8300.0,2.711773e-13,1.310505e-15
8320.0,2.710479e-13,1.184648e-15
8340.0,2.703407e-13,1.277334e-15
8360.0,2.693345e-13,1.459547e-15
8380.0,2.682978e-13,1.528745e-15
8400.0,2.653734e-13,1.418030e-15
8420.0,2.622449e-13,1.246124e-15
8440.0,2.577073e-13,1.209857e-15
8460.0,2.556061e-13,1.363856e-15
8480.0,2.543176e-13,1.513265e-15
8500.0,2.542705e-13,1.517911e-15
8520.0,2.543389e-13,1.379911e-15
8540.0,2.555831e-13,1.251595e-15
8560.0,2.568584e-13,1.288271e-15
8580.0,2.581042e-13,1.449300e-15
8600.0,2.578735e-13,1.557739e-15
8620.0,2.564065e-13,1.522978e-15
8640.0,2.546769e-13,1.388083e-15
8660.0,2.526028e-13,1.293314e-15
8680.0,2.522358e-13,1.364360e-15
8700.0,2.496561e-13,1.508511e-15
8720.0,2.502976e-13,1.604741e-15
8740.0,2.508283e-13,1.563229e-15
8760.0,2.527310e-13,1.440061e-15
8780.0,2.550803e-13,1.362462e-15
8800.0,2.586528e-13,1.433436e-15
8820.0,2.599148e-13,1.574406e-15
8840.0,2.599332e-13,1.661847e-15
8860.0,2.583084e-13,1.628592e-15
8880.0,2.559758e-13,1.514754e-15
8900.0,2.533906e-13,1.434049e-15
8920.0,2.500964e-13,1.477264e-15
8940.0,2.469536e-13,1.608010e-15
8960.0,2.457066e-13,1.716030e-15
8980.0,2.443400e-13,1.709814e-15
9000.0,2.445274e-13,1.612905e-15
9020.0,2.453960e-13,1.514562e-15
9040.0,2.456557e-13,1.520624e-15
9060.0,2.455041e-13,1.642544e-15
9080.0,2.461239e-13,1.787018e-15
9100.0,2.442309e-13,1.832269e-15
9120.0,2.418244e-13,1.765364e-15
9140.0,2.392984e-13,1.644961e-15
9160.0,2.366854e-13,1.584033e-15
9180.0,2.325217e-13,1.647976e-15
9200.0,2.302277e-13,1.805213e-15
9220.0,2.305263e-13,1.943592e-15
9240.0,2.296506e-13,1.952294e-15
9260.0,2.299476e-13,1.851949e-15
9280.0,2.327093e-13,1.734726e-15
9300.0,2.341414e-13,1.695941e-15
9320.0,2.350105e-13,1.801530e-15
9340.0,2.359102e-13,1.985195e-15
9360.0,2.354527e-13,2.121256e-15
9380.0,2.339169e-13,2.143945e-15
9400.0,2.298132e-13,2.046411e-15
9420.0,2.247095e-13,1.922754e-15
9440.0,2.216644e-13,1.911224e-15
9460.0,2.152562e-13,2.011711e-15
9480.0,2.102714e-13,2.188455e-15
9500.0,2.085580e-13,2.342538e-15
9520.0,2.051188e-13,2.343084e-15
9540.0,2.042636e-13,2.243223e-15
9560.0,2.061720e-13,2.134117e-15
9580.0,2.073948e-13,2.117004e-15
9600.0,2.096008e-13,2.281200e-15
9620.0,2.117447e-13,2.543222e-15
9640.0,2.138901e-13,2.768580e-15
9660.0,2.128177e-13,2.815861e-15
9680.0,2.121899e-13,2.709508e-15
9700.0,2.110620e-13,2.504229e-15
9720.0,2.058859e-13,2.321366e-15
9740.0,2.034641e-13,2.414361e-15
9760.0,1.994588e-13,2.734100e-15
9780.0,1.939398e-13,3.090437e-15
9800.0,1.933063e-13,3.394141e-15
9820.0,1.895584e-13,3.404120e-15
9840.0,1.896741e-13,3.238826e-15
9860.0,1.903238e-13,2.959795e-15
9880.0,1.899554e-13,2.795074e-15
9900.0,1.940188e-13,3.063177e-15
9920.0,1.939915e-13,3.598738e-15
9940.0,1.961352e-13,4.266057e-15
9960.0,1.966378e-13,4.774363e-15
9980.0,1.934483e-13,4.931866e-15
10000.0,1.901913e-13,4.801173e-15
10020.0,1.840777e-13,4.440106e-15
10040.0,1.753052e-13,4.213120e-15
10060.0,1.679083e-13,4.692467e-15
10080.0,1.574742e-13,5.822563e-15
10100.0,1.499779e-13,7.363661e-15
10120.0,1.452574e-13,8.847462e-15
10140.0,1.412156e-13,9.702014e-15
10160.0,1.453141e-13,1.012522e-14
10180.0,1.496952e-13,9.542520e-15
10200.0,1.631246e-13,8.968684e-15
