wavelength_A_vacuum,flam,flam_err
5080.0,1.523763e-12,1.035085e-14
5100.0,1.495987e-12,1.039841e-14
5120.0,1.467406e-12,1.099656e-14
5140.0,1.442077e-12,1.121687e-14
5160.0,1.421854e-12,1.067785e-14
5180.0,1.406847e-12,9.624708e-15
5200.0,1.393983e-12,8.686088e-15
5220.0,1.386663e-12,8.439110e-15
5240.0,1.381737e-12,8.764117e-15
5260.0,1.375344e-12,9.077982e-15
5280.0,1.367876e-12,8.976746e-15
5300.0,1.358255e-12,8.421369e-15
5320.0,1.342755e-12,7.670603e-15
5340.0,1.324324e-12,7.155214e-15
5360.0,1.306041e-12,7.116498e-15
5380.0,1.286261e-12,7.375530e-15
5400.0,1.265313e-12,7.575567e-15
5420.0,1.246912e-12,7.497994e-15
5440.0,1.231962e-12,7.124615e-15
5460.0,1.216423e-12,6.592208e-15
5480.0,1.203634e-12,6.169044e-15
5500.0,1.193133e-12,6.030626e-15
5520.0,1.184818e-12,6.149585e-15
5540.0,1.173724e-12,6.315407e-15
5560.0,1.164789e-12,6.375028e-15
5580.0,1.155057e-12,6.236459e-15
5600.0,1.143546e-12,5.931136e-15
5620.0,1.131296e-12,5.583832e-15
5640.0,1.118962e-12,5.339840e-15
5660.0,1.107342e-12,5.285450e-15
5680.0,1.095772e-12,5.385396e-15
5700.0,1.087208e-12,5.539424e-15
5720.0,1.080957e-12,5.627769e-15
5740.0,1.072024e-12,5.560238e-15
5760.0,1.062001e-12,5.349671e-15
5780.0,1.048343e-12,5.047360e-15
5800.0,1.034056e-12,4.762194e-15
5820.0,1.017022e-12,4.563414e-15
5840.0,9.970447e-13,4.473092e-15
5860.0,9.802549e-13,4.477859e-15
5880.0,9.645129e-13,4.498490e-15
5900.0,9.520734e-13,4.486567e-15
5920.0,9.452148e-13,4.424166e-15
5940.0,9.369071e-13,4.281743e-15
5960.0,9.300012e-13,4.103418e-15
5980.0,9.272310e-13,3.948145e-15
6000.0,9.255693e-13,3.850806e-15
6020.0,9.239851e-13,3.837443e-15
6040.0,9.197767e-13,3.893538e-15
6060.0,9.140027e-13,3.988260e-15
6080.0,9.056266e-13,4.068310e-15
6100.0,8.959478e-13,4.097257e-15
6120.0,8.856089e-13,4.054631e-15
6140.0,8.745180e-13,3.938468e-15
6160.0,8.629019e-13,3.767781e-15
6180.0,8.524917e-13,3.581279e-15
6200.0,8.396747e-13,3.399273e-15
6220.0,8.297568e-13,3.272372e-15
6240.0,8.255076e-13,3.223305e-15
6260.0,8.214332e-13,3.224366e-15
6280.0,8.188862e-13,3.261345e-15
6300.0,8.173549e-13,3.308349e-15
6320.0,8.144257e-13,3.335315e-15
6340.0,8.121907e-13,3.338505e-15
6360.0,8.110917e-13,3.025024e-15
6380.0,7.975678e-13,3.329665e-15
6400.0,7.751503e-13,4.490039e-15
6420.0,7.669885e-13,6.367774e-15
6440.0,7.659618e-13,7.588968e-15
6460.0,7.668906e-13,7.333624e-15
6480.0,7.614311e-13,6.933755e-15
6500.0,7.408744e-13,6.913080e-15
6520.0,7.029592e-13,6.749994e-15
6540.0,6.593550e-13,6.251836e-15
6560.0,6.279517e-13,6.136273e-15
6580.0,6.228911e-13,6.332994e-15
6600.0,6.453449e-13,5.981326e-15
6620.0,6.820932e-13,5.320119e-15
6640.0,7.141227e-13,5.378256e-15
6660.0,7.270621e-13,5.763354e-15
6680.0,7.204424e-13,5.526680e-15
6700.0,7.024792e-13,4.895211e-15
6720.0,6.832774e-13,4.647151e-15
6740.0,6.709247e-13,4.657364e-15
6760.0,6.691753e-13,4.450706e-15
6780.0,6.707105e-13,4.201399e-15
6800.0,6.703631e-13,4.164982e-15
6820.0,6.652547e-13,4.085815e-15
6840.0,6.553423e-13,3.858257e-15
6860.0,6.448265e-13,3.750251e-15
6880.0,6.378170e-13,3.767651e-15
6900.0,6.346201e-13,3.663335e-15
6920.0,6.322049e-13,3.484517e-15
6940.0,6.301482e-13,3.445263e-15
6960.0,6.240598e-13,3.453012e-15
6980.0,6.150248e-13,3.365456e-15
7000.0,6.050231e-13,3.254395e-15
7020.0,5.989297e-13,3.225628e-15
7040.0,5.946918e-13,3.205097e-15
7060.0,5.930586e-13,3.160599e-15
7080.0,5.924144e-13,3.127090e-15
7100.0,5.882981e-13,3.088067e-15
7120.0,5.811674e-13,3.044726e-15
7140.0,5.726521e-13,3.039256e-15
7160.0,5.656069e-13,3.043718e-15
7180.0,5.611889e-13,2.972212e-15
7200.0,5.583731e-13,2.878053e-15
7220.0,5.586105e-13,2.916273e-15
7240.0,5.564133e-13,2.992603e-15
7260.0,5.518557e-13,2.926095e-15
7280.0,5.462705e-13,2.777318e-15
7300.0,5.386178e-13,2.775295e-15
7320.0,5.307247e-13,2.897123e-15
7340.0,5.251768e-13,2.885357e-15
7360.0,5.230820e-13,2.715773e-15
7380.0,5.214651e-13,2.644180e-15
7400.0,5.192509e-13,2.768662e-15
7420.0,5.157204e-13,2.828219e-15
7440.0,5.093624e-13,2.677522e-15
7460.0,5.016944e-13,2.540819e-15
7480.0,4.938289e-13,2.637080e-15
7500.0,4.888990e-13,2.779327e-15
7520.0,4.854925e-13,2.704008e-15
7540.0,4.851174e-13,2.516152e-15
7560.0,4.842413e-13,2.499505e-15
7580.0,4.832666e-13,2.655865e-15
7600.0,4.809723e-13,2.698424e-15
7620.0,4.758771e-13,2.544262e-15
7640.0,4.700352e-13,2.431438e-15
7660.0,4.649030e-13,2.529299e-15
7680.0,4.609455e-13,2.645528e-15
7700.0,4.594739e-13,2.581503e-15
7720.0,4.577523e-13,2.412766e-15
7740.0,4.554464e-13,2.394518e-15
7760.0,4.523549e-13,2.535026e-15
7780.0,4.474565e-13,2.588470e-15
7800.0,4.409468e-13,2.463121e-15
7820.0,4.329716e-13,2.336296e-15
7840.0,4.273127e-13,2.410448e-15
7860.0,4.231564e-13,2.550961e-15
7880.0,4.211150e-13,2.534200e-15
7900.0,4.211491e-13,2.367681e-15
7920.0,4.217188e-13,2.280948e-15
7940.0,4.222234e-13,2.402708e-15
7960.0,4.212939e-13,2.536060e-15
7980.0,4.176543e-13,2.474897e-15
8000.0,4.129258e-13,2.277605e-15
8020.0,4.068758e-13,2.187102e-15
8040.0,4.008563e-13,2.313481e-15
8060.0,3.968887e-13,2.454369e-15
8080.0,3.938781e-13,2.402409e-15
8100.0,3.919405e-13,2.202720e-15
8120.0,3.908033e-13,2.098041e-15
8140.0,3.881605e-13,2.212830e-15
8160.0,3.866213e-13,2.381489e-15
8180.0,3.828609e-13,2.372733e-15
8200.0,3.788273e-13,2.195231e-15
8220.0,3.734610e-13,2.046601e-15
8240.0,3.685202e-13,2.119759e-15
8260.0,3.653282e-13,2.308467e-15
8280.0,3.630634e-13,2.375819e-15
8300.0,3.615159e-13,2.248652e-15
8320.0,3.607049e-13,2.066447e-15
8340.0,3.590210e-13,2.040380e-15
8360.0,3.569749e-13,2.194494e-15
8380.0,3.550284e-13,2.335173e-15
8400.0,3.507732e-13,2.303022e-15
8420.0,3.464215e-13,2.146855e-15
8440.0,3.403095e-13,2.029442e-15
8460.0,3.374146e-13,2.102637e-15
8480.0,3.354983e-13,2.255524e-15
8500.0,3.350714e-13,2.317266e-15
8520.0,3.346552e-13,2.222472e-15
8540.0,3.357101e-13,2.082502e-15
8560.0,3.368333e-13,2.052913e-15
8580.0,3.380596e-13,2.172066e-15
8600.0,3.375897e-13,2.297012e-15
8620.0,3.357900e-13,2.303666e-15
8640.0,3.339264e-13,2.198045e-15
8660.0,3.318239e-13,2.094638e-15
8680.0,3.320681e-13,2.132418e-15
8700.0,3.293660e-13,2.253245e-15
8720.0,3.307567e-13,2.364063e-15
8740.0,3.317678e-13,2.340285e-15
8760.0,3.343385e-13,2.224332e-15
8780.0,3.372834e-13,2.137292e-15
8800.0,3.417074e-13,2.198168e-15
8820.0,3.430374e-13,2.342666e-15
8840.0,3.427727e-13,2.448028e-15
8860.0,3.404409e-13,2.425454e-15
8880.0,3.372840e-13,2.308205e-15
8900.0,3.338636e-13,2.215369e-15
8920.0,3.295066e-13,2.247728e-15
8940.0,3.252613e-13,2.383085e-15
8960.0,3.233504e-13,2.507456e-15
8980.0,3.210797e-13,2.502879e-15
9000.0,3.206563e-13,2.393158e-15
9020.0,3.209873e-13,2.279378e-15
9040.0,3.204815e-13,2.283756e-15
9060.0,3.195180e-13,2.427008e-15
9080.0,3.197452e-13,2.605672e-15
9100.0,3.169793e-13,2.662220e-15
9120.0,3.138588e-13,2.579175e-15
9140.0,3.108764e-13,2.429941e-15
9160.0,3.079988e-13,2.356709e-15
9180.0,3.031913e-13,2.438839e-15
9200.0,3.007528e-13,2.642969e-15
9220.0,3.014809e-13,2.825251e-15
9240.0,3.003240e-13,2.833212e-15
9260.0,3.002803e-13,2.696664e-15
9280.0,3.030316e-13,2.543319e-15
9300.0,3.037002e-13,2.499325e-15
9320.0,3.034297e-13,2.650848e-15
9340.0,3.031602e-13,2.904638e-15
9360.0,3.012920e-13,3.084333e-15
9380.0,2.983674e-13,3.096975e-15
9400.0,2.926382e-13,2.934523e-15
9420.0,2.861962e-13,2.740417e-15
9440.0,2.829580e-13,2.728170e-15
9460.0,2.759465e-13,2.903723e-15
9480.0,2.711288e-13,3.199742e-15
9500.0,2.707193e-13,3.455808e-15
9520.0,2.680154e-13,3.467685e-15
9540.0,2.683815e-13,3.303120e-15
9560.0,2.718920e-13,3.090587e-15
9580.0,2.738775e-13,2.997097e-15
9600.0,2.764855e-13,3.197333e-15
9620.0,2.783674e-13,3.589264e-15
9640.0,2.797047e-13,3.959872e-15
9660.0,2.764552e-13,4.081231e-15
9680.0,2.735981e-13,3.969704e-15
9700.0,2.700896e-13,3.690726e-15
9720.0,2.616106e-13,3.411918e-15
9740.0,2.570079e-13,3.518052e-15
9760.0,2.508936e-13,3.970651e-15
9780.0,2.434492e-13,4.504061e-15
9800.0,2.427094e-13,4.975925e-15
9820.0,2.385598e-13,5.016508e-15
9840.0,2.396461e-13,4.781863e-15
9860.0,2.416238e-13,4.345469e-15
9880.0,2.423352e-13,4.042716e-15
9900.0,2.485763e-13,4.383992e-15
9920.0,2.493240e-13,5.173261e-15
9940.0,2.525155e-13,6.197405e-15
9960.0,2.532130e-13,7.005186e-15
9980.0,2.487782e-13,7.289249e-15
10000.0,2.439247e-13,7.113985e-15
10020.0,2.351566e-13,6.529500e-15
10040.0,2.228660e-13,6.053966e-15
10060.0,2.123323e-13,6.607786e-15
10080.0,1.981320e-13,8.239877e-15
10100.0,1.879799e-13,1.058037e-14
10120.0,1.818105e-13,1.289082e-14
10140.0,1.771211e-13,1.428698e-14
10160.0,1.833337e-13,1.500927e-14
10180.0,1.905320e-13,1.413779e-14
10200.0,2.097245e-13,1.307420e-14
