wavelength_A_vacuum,flam,flam_err
5280.0,8.273033e-12,6.607562e-14
5300.0,8.211461e-12,6.422172e-14
5320.0,8.103193e-12,6.142592e-14
5340.0,7.970613e-12,5.883132e-14
5360.0,7.837531e-12,5.735672e-14
5380.0,7.699011e-12,5.683982e-14
5400.0,7.560861e-12,5.646985e-14
5420.0,7.447371e-12,5.557059e-14
5440.0,7.364100e-12,5.389740e-14
5460.0,7.285376e-12,5.164199e-14
5480.0,7.228391e-12,4.966765e-14
5500.0,7.187039e-12,4.850681e-14
5520.0,7.157405e-12,4.816766e-14
5540.0,7.106658e-12,4.797574e-14
5560.0,7.062694e-12,4.756957e-14
5580.0,7.006693e-12,4.653918e-14
5600.0,6.932772e-12,4.495810e-14
5620.0,6.848194e-12,4.329156e-14
5640.0,6.758509e-12,4.205189e-14
5660.0,6.670484e-12,4.152782e-14
5680.0,6.582174e-12,4.156358e-14
5700.0,6.513246e-12,4.184642e-14
5720.0,6.461044e-12,4.189019e-14
5740.0,6.396819e-12,4.122788e-14
5760.0,6.330669e-12,3.993758e-14
5780.0,6.247323e-12,3.820159e-14
5800.0,6.164029e-12,3.653132e-14
5820.0,6.067088e-12,3.517649e-14
5840.0,5.954040e-12,3.422785e-14
5860.0,5.860243e-12,3.374117e-14
5880.0,5.771893e-12,3.336188e-14
5900.0,5.701686e-12,3.291502e-14
5920.0,5.662753e-12,3.234776e-14
5940.0,5.612681e-12,3.143373e-14
5960.0,5.568462e-12,3.041400e-14
5980.0,5.546562e-12,2.958944e-14
6000.0,5.529097e-12,2.906738e-14
6020.0,5.510306e-12,2.893461e-14
6040.0,5.474632e-12,2.907961e-14
6060.0,5.429057e-12,2.937132e-14
6080.0,5.368124e-12,2.954867e-14
6100.0,5.300208e-12,2.945124e-14
6120.0,5.229648e-12,2.898581e-14
6140.0,5.156293e-12,2.814536e-14
6160.0,5.081708e-12,2.703423e-14
6180.0,5.016135e-12,2.586906e-14
6200.0,4.938218e-12,2.471909e-14
6220.0,4.878957e-12,2.388148e-14
6240.0,4.854346e-12,2.348694e-14
6260.0,4.831784e-12,2.334412e-14
6280.0,4.818933e-12,2.339560e-14
6300.0,4.812515e-12,2.350960e-14
6320.0,4.798084e-12,2.351701e-14
6340.0,4.787767e-12,2.341994e-14
6360.0,4.785138e-12,2.129152e-14
6380.0,4.678482e-12,2.398748e-14
6400.0,4.507882e-12,3.336829e-14
6420.0,4.449049e-12,4.805534e-14
6440.0,4.487905e-12,5.665233e-14
6460.0,4.549922e-12,5.514039e-14
6480.0,4.547393e-12,5.304389e-14
6500.0,4.428662e-12,5.233162e-14
6520.0,4.198721e-12,5.120018e-14
6540.0,3.946782e-12,4.930971e-14
6560.0,3.785548e-12,4.808610e-14
6580.0,3.787598e-12,4.693993e-14
6600.0,3.939279e-12,4.498580e-14
6620.0,4.147010e-12,4.340827e-14
6640.0,4.298885e-12,4.243498e-14
6660.0,4.326356e-12,4.071266e-14
6680.0,4.248851e-12,3.884429e-14
6700.0,4.129483e-12,3.791874e-14
6720.0,4.027694e-12,3.677211e-14
6740.0,3.977732e-12,3.494182e-14
6760.0,3.984365e-12,3.404892e-14
6780.0,3.993307e-12,3.362249e-14
6800.0,3.974826e-12,3.211430e-14
6820.0,3.922218e-12,3.069034e-14
6840.0,3.847702e-12,3.076217e-14
6860.0,3.783139e-12,3.037605e-14
6880.0,3.750981e-12,2.861029e-14
6900.0,3.744773e-12,2.806106e-14
6920.0,3.737727e-12,2.891291e-14
6940.0,3.723284e-12,2.811565e-14
6960.0,3.677956e-12,2.601784e-14
6980.0,3.614786e-12,2.631131e-14
7000.0,3.551824e-12,2.765575e-14
7020.0,3.520083e-12,2.640652e-14
7040.0,3.504845e-12,2.422045e-14
7060.0,3.504758e-12,2.536925e-14
7080.0,3.504924e-12,2.713309e-14
7100.0,3.476601e-12,2.541075e-14
7120.0,3.423843e-12,2.300860e-14
7140.0,3.360068e-12,2.473377e-14
7160.0,3.306142e-12,2.697036e-14
7180.0,3.271428e-12,2.520421e-14
7200.0,3.250413e-12,2.236622e-14
7220.0,3.250403e-12,2.416596e-14
7240.0,3.237927e-12,2.679956e-14
7260.0,3.212454e-12,2.509506e-14
7280.0,3.181523e-12,2.157477e-14
7300.0,3.139117e-12,2.284106e-14
7320.0,3.095555e-12,2.627180e-14
7340.0,3.065034e-12,2.549552e-14
7360.0,3.052987e-12,2.136368e-14
7380.0,3.041533e-12,2.094894e-14
7400.0,3.024913e-12,2.485395e-14
7420.0,3.000441e-12,2.585231e-14
7440.0,2.961203e-12,2.213044e-14
7460.0,2.917386e-12,1.953070e-14
7480.0,2.875516e-12,2.277052e-14
7500.0,2.852422e-12,2.568626e-14
7520.0,2.837520e-12,2.357889e-14
7540.0,2.837328e-12,1.936095e-14
7560.0,2.829953e-12,2.002969e-14
7580.0,2.818007e-12,2.401152e-14
7600.0,2.795868e-12,2.456525e-14
7620.0,2.757004e-12,2.075250e-14
7640.0,2.715124e-12,1.811667e-14
7660.0,2.679481e-12,2.107497e-14
7680.0,2.652552e-12,2.416340e-14
7700.0,2.641016e-12,2.300680e-14
7720.0,2.628291e-12,1.908424e-14
7740.0,2.612240e-12,1.836943e-14
7760.0,2.592332e-12,2.179173e-14
7780.0,2.563927e-12,2.360621e-14
7800.0,2.529315e-12,2.146079e-14
7820.0,2.489697e-12,1.814965e-14
7840.0,2.465913e-12,1.876049e-14
7860.0,2.451198e-12,2.186931e-14
7880.0,2.446361e-12,2.267684e-14
7900.0,2.448833e-12,2.020164e-14
7920.0,2.448610e-12,1.766897e-14
7940.0,2.442893e-12,1.881807e-14
7960.0,2.426010e-12,2.140935e-14
7980.0,2.393790e-12,2.161254e-14
8000.0,2.358637e-12,1.919084e-14
8020.0,2.321264e-12,1.717045e-14
8040.0,2.289785e-12,1.835813e-14
8060.0,2.274393e-12,2.059771e-14
8080.0,2.266214e-12,2.071026e-14
8100.0,2.262863e-12,1.854558e-14
8120.0,2.260289e-12,1.678143e-14
8140.0,2.243951e-12,1.777436e-14
8160.0,2.229255e-12,1.990871e-14
8180.0,2.198647e-12,2.024810e-14
8200.0,2.165783e-12,1.846711e-14
8220.0,2.127095e-12,1.661156e-14
8240.0,2.094487e-12,1.721203e-14
8260.0,2.076201e-12,1.931860e-14
8280.0,2.067068e-12,2.018738e-14
8300.0,2.064404e-12,1.888726e-14
8320.0,2.066367e-12,1.686965e-14
8340.0,2.061928e-12,1.663677e-14
8360.0,2.052811e-12,1.846720e-14
8380.0,2.041332e-12,2.001792e-14
8400.0,2.014094e-12,1.956356e-14
8420.0,1.984833e-12,1.768048e-14
8440.0,1.945248e-12,1.641547e-14
8460.0,1.924852e-12,1.752385e-14
8480.0,1.911411e-12,1.948663e-14
8500.0,1.907870e-12,2.019051e-14
8520.0,1.905350e-12,1.896796e-14
8540.0,1.911428e-12,1.717231e-14
8560.0,1.917392e-12,1.687330e-14
8580.0,1.922959e-12,1.851524e-14
8600.0,1.917799e-12,2.015520e-14
8620.0,1.904302e-12,2.022953e-14
8640.0,1.890215e-12,1.878936e-14
8660.0,1.875178e-12,1.729415e-14
8680.0,1.874298e-12,1.763641e-14
8700.0,1.857900e-12,1.929112e-14
8720.0,1.865532e-12,2.076520e-14
8740.0,1.871452e-12,2.055343e-14
8760.0,1.885912e-12,1.901893e-14
8780.0,1.901563e-12,1.765334e-14
8800.0,1.924191e-12,1.813577e-14
8820.0,1.927952e-12,1.990958e-14
8840.0,1.921653e-12,2.130969e-14
8860.0,1.903353e-12,2.114921e-14
8880.0,1.880900e-12,1.966098e-14
8900.0,1.858304e-12,1.823313e-14
8920.0,1.832508e-12,1.837939e-14
8940.0,1.809659e-12,2.003355e-14
8960.0,1.801974e-12,2.169232e-14
8980.0,1.793856e-12,2.187886e-14
9000.0,1.796699e-12,2.063030e-14
9020.0,1.803365e-12,1.900043e-14
9040.0,1.803952e-12,1.862576e-14
9060.0,1.799901e-12,2.009193e-14
9080.0,1.800237e-12,2.219700e-14
9100.0,1.781587e-12,2.309878e-14
9120.0,1.759407e-12,2.235787e-14
9140.0,1.737334e-12,2.058183e-14
9160.0,1.716182e-12,1.933879e-14
9180.0,1.685618e-12,1.991275e-14
9200.0,1.670318e-12,2.209315e-14
9220.0,1.675071e-12,2.420882e-14
9240.0,1.671781e-12,2.455805e-14
9260.0,1.676647e-12,2.319960e-14
9280.0,1.698368e-12,2.128005e-14
9300.0,1.708768e-12,2.031980e-14
9320.0,1.713294e-12,2.160860e-14
9340.0,1.716506e-12,2.427142e-14
9360.0,1.708848e-12,2.634685e-14
9380.0,1.693133e-12,2.669242e-14
9400.0,1.659470e-12,2.507213e-14
9420.0,1.620014e-12,2.277839e-14
9440.0,1.597352e-12,2.206712e-14
9460.0,1.552615e-12,2.356903e-14
9480.0,1.520083e-12,2.660223e-14
9500.0,1.512568e-12,2.933821e-14
9520.0,1.492953e-12,2.969868e-14
9540.0,1.491436e-12,2.808570e-14
9560.0,1.508416e-12,2.562438e-14
9580.0,1.517914e-12,2.416541e-14
9600.0,1.531731e-12,2.584095e-14
9620.0,1.542267e-12,2.978305e-14
9640.0,1.550445e-12,3.366528e-14
9660.0,1.533836e-12,3.514615e-14
9680.0,1.520086e-12,3.414452e-14
9700.0,1.503503e-12,3.114311e-14
9720.0,1.460058e-12,2.782581e-14
9740.0,1.439033e-12,2.823720e-14
9760.0,1.410195e-12,3.258576e-14
9780.0,1.374091e-12,3.810418e-14
9800.0,1.375580e-12,4.298311e-14
9820.0,1.356857e-12,4.373269e-14
9840.0,1.366323e-12,4.151604e-14
9860.0,1.378739e-12,3.690346e-14
9880.0,1.381378e-12,3.316503e-14
9900.0,1.412760e-12,3.570826e-14
9920.0,1.410195e-12,4.329490e-14
9940.0,1.419018e-12,5.329805e-14
9960.0,1.411770e-12,6.126146e-14
9980.0,1.374701e-12,6.416474e-14
10000.0,1.335056e-12,6.230968e-14
10020.0,1.274807e-12,5.590572e-14
10040.0,1.197740e-12,4.973306e-14
10060.0,1.133762e-12,5.348291e-14
10080.0,1.055283e-12,6.889842e-14
10100.0,1.004650e-12,9.141749e-14
10120.0,9.822535e-13,1.136013e-13
10140.0,9.742393e-13,1.270991e-13
10160.0,1.031025e-12,1.335258e-13
10180.0,1.094918e-12,1.240303e-13
10200.0,1.225134e-12,1.102607e-13
