wavelength_A_vacuum,flam,flam_err
7240.0,3.522820e-12,2.609155e-14
7260.0,3.513006e-12,2.818465e-14
7280.0,3.485926e-12,2.838340e-14
7300.0,3.431868e-12,2.602617e-14
7320.0,3.367339e-12,2.497453e-14
7340.0,3.318088e-12,2.668622e-14
7360.0,3.299266e-12,2.767128e-14
7380.0,3.294836e-12,2.603105e-14
7400.0,3.294355e-12,2.420060e-14
7420.0,3.285784e-12,2.504721e-14
7440.0,3.252527e-12,2.691940e-14
7460.0,3.201614e-12,2.691099e-14
7480.0,3.143263e-12,2.495960e-14
7500.0,3.104550e-12,2.368559e-14
7520.0,3.083697e-12,2.458320e-14
7540.0,3.093548e-12,2.604326e-14
7560.0,3.108913e-12,2.585971e-14
7580.0,3.124758e-12,2.421203e-14
7600.0,3.124262e-12,2.306701e-14
7620.0,3.091506e-12,2.381527e-14
7640.0,3.039314e-12,2.526973e-14
7660.0,2.982937e-12,2.538286e-14
7680.0,2.935322e-12,2.384486e-14
7700.0,2.914831e-12,2.261783e-14
7720.0,2.909983e-12,2.345821e-14
7740.0,2.917872e-12,2.522417e-14
7760.0,2.930041e-12,2.550787e-14
7780.0,2.929110e-12,2.378881e-14
7800.0,2.905827e-12,2.221230e-14
7820.0,2.854749e-12,2.305149e-14
7840.0,2.800897e-12,2.516465e-14
7860.0,2.745301e-12,2.562266e-14
7880.0,2.702332e-12,2.381553e-14
7900.0,2.682065e-12,2.203274e-14
7920.0,2.681221e-12,2.279637e-14
7940.0,2.696663e-12,2.491219e-14
7960.0,2.714680e-12,2.539124e-14
7980.0,2.718432e-12,2.337960e-14
8000.0,2.709343e-12,2.105090e-14
8020.0,2.679388e-12,2.121466e-14
8040.0,2.635418e-12,2.324246e-14
8060.0,2.593529e-12,2.421211e-14
8080.0,2.552857e-12,2.283750e-14
8100.0,2.521697e-12,2.066864e-14
8120.0,2.504378e-12,2.042703e-14
8140.0,2.488956e-12,2.215912e-14
8160.0,2.491176e-12,2.350648e-14
8180.0,2.485545e-12,2.277517e-14
8200.0,2.478857e-12,2.094262e-14
8220.0,2.458634e-12,2.028652e-14
8240.0,2.432713e-12,2.171910e-14
8260.0,2.409045e-12,2.334923e-14
8280.0,2.384253e-12,2.327826e-14
8300.0,2.361004e-12,2.164972e-14
8320.0,2.344017e-12,2.042702e-14
8340.0,2.326517e-12,2.118560e-14
8360.0,2.313607e-12,2.302437e-14
8380.0,2.307861e-12,2.397546e-14
8400.0,2.291374e-12,2.314943e-14
8420.0,2.275238e-12,2.169486e-14
8440.0,2.245227e-12,2.124913e-14
8460.0,2.231852e-12,2.248074e-14
8480.0,2.219654e-12,2.376682e-14
8500.0,2.212885e-12,2.382046e-14
8520.0,2.203905e-12,2.269185e-14
8540.0,2.204928e-12,2.190732e-14
8560.0,2.208907e-12,2.254963e-14
8580.0,2.217275e-12,2.406280e-14
8600.0,2.218175e-12,2.485559e-14
8620.0,2.212769e-12,2.426011e-14
8640.0,2.207437e-12,2.304343e-14
8660.0,2.198950e-12,2.267499e-14
8680.0,2.202832e-12,2.398826e-14
8700.0,2.183286e-12,2.550551e-14
8720.0,2.187419e-12,2.625343e-14
8740.0,2.187008e-12,2.543667e-14
8760.0,2.196846e-12,2.412248e-14
8780.0,2.211070e-12,2.382098e-14
8800.0,2.238371e-12,2.525451e-14
8820.0,2.249418e-12,2.701244e-14
8840.0,2.253689e-12,2.774155e-14
8860.0,2.246879e-12,2.691041e-14
8880.0,2.235470e-12,2.541668e-14
8900.0,2.221431e-12,2.486842e-14
8920.0,2.198823e-12,2.603321e-14
8940.0,2.173790e-12,2.800136e-14
8960.0,2.161178e-12,2.931489e-14
8980.0,2.143719e-12,2.887639e-14
9000.0,2.137425e-12,2.731968e-14
9020.0,2.136431e-12,2.607366e-14
9040.0,2.131412e-12,2.649539e-14
9060.0,2.125663e-12,2.845822e-14
9080.0,2.130277e-12,3.056333e-14
9100.0,2.116865e-12,3.107022e-14
9120.0,2.101952e-12,2.996685e-14
9140.0,2.087587e-12,2.825258e-14
9160.0,2.072352e-12,2.757809e-14
9180.0,2.041679e-12,2.867476e-14
9200.0,2.024225e-12,3.101237e-14
9220.0,2.025715e-12,3.296956e-14
9240.0,2.013143e-12,3.289219e-14
9260.0,2.008029e-12,3.121159e-14
9280.0,2.022989e-12,2.940522e-14
9300.0,2.026604e-12,2.884032e-14
9320.0,2.027197e-12,3.043098e-14
9340.0,2.031063e-12,3.314535e-14
9360.0,2.026858e-12,3.505428e-14
9380.0,2.016976e-12,3.515514e-14
9400.0,1.987925e-12,3.335429e-14
9420.0,1.952060e-12,3.119268e-14
9440.0,1.934635e-12,3.094320e-14
9460.0,1.886963e-12,3.263210e-14
9480.0,1.849564e-12,3.564771e-14
9500.0,1.838032e-12,3.831758e-14
9520.0,1.808154e-12,3.841132e-14
9540.0,1.798304e-12,3.664850e-14
9560.0,1.810912e-12,3.433855e-14
9580.0,1.816830e-12,3.315022e-14
9600.0,1.831964e-12,3.496746e-14
9620.0,1.848189e-12,3.885312e-14
9640.0,1.866705e-12,4.264364e-14
9660.0,1.859536e-12,4.391498e-14
9680.0,1.858227e-12,4.281659e-14
9700.0,1.853654e-12,3.996694e-14
9720.0,1.813340e-12,3.698182e-14
9740.0,1.795695e-12,3.782362e-14
9760.0,1.761194e-12,4.217266e-14
9780.0,1.709460e-12,4.744981e-14
9800.0,1.696450e-12,5.223680e-14
9820.0,1.652080e-12,5.263694e-14
9840.0,1.638406e-12,5.024197e-14
9860.0,1.627771e-12,4.571820e-14
9880.0,1.608937e-12,4.239240e-14
9900.0,1.629910e-12,4.550403e-14
9920.0,1.620508e-12,5.320687e-14
9940.0,1.634700e-12,6.345246e-14
9960.0,1.641544e-12,7.158594e-14
9980.0,1.624247e-12,7.441114e-14
10000.0,1.612832e-12,7.252633e-14
10020.0,1.582811e-12,6.635849e-14
10040.0,1.533695e-12,6.109665e-14
10060.0,1.498201e-12,6.618250e-14
10080.0,1.433907e-12,8.238601e-14
10100.0,1.390599e-12,1.058970e-13
10120.0,1.363339e-12,1.290933e-13
10140.0,1.328435e-12,1.429462e-13
10160.0,1.352927e-12,1.496879e-13
10180.0,1.362260e-12,1.399220e-13
10200.0,1.437847e-12,1.273957e-13
