wavelength_A_vacuum,flam,flam_err
6160.0,4.977424e-12,3.221718e-14
6180.0,4.927085e-12,3.082418e-14
6200.0,4.861139e-12,2.945278e-14
6220.0,4.809888e-12,2.847180e-14
6240.0,4.789281e-12,2.804834e-14
6260.0,4.767483e-12,2.795934e-14
6280.0,4.752480e-12,2.813451e-14
6300.0,4.741552e-12,2.840942e-14
6320.0,4.721030e-12,2.857039e-14
6340.0,4.703433e-12,2.860793e-14
6360.0,4.696759e-12,2.567359e-14
6380.0,4.598052e-12,2.551184e-14
6400.0,4.420295e-12,3.216195e-14
6420.0,4.316657e-12,4.567733e-14
6440.0,4.294267e-12,5.387724e-14
6460.0,4.328495e-12,5.049699e-14
6480.0,4.335516e-12,4.764418e-14
6500.0,4.248259e-12,5.007749e-14
6520.0,4.047892e-12,5.121601e-14
6540.0,3.805317e-12,4.629490e-14
6560.0,3.631322e-12,3.983300e-14
6580.0,3.613041e-12,3.788375e-14
6600.0,3.757574e-12,3.787442e-14
6620.0,3.984707e-12,3.609688e-14
6640.0,4.179992e-12,3.365977e-14
6660.0,4.258169e-12,3.176042e-14
6680.0,4.217867e-12,3.020441e-14
6700.0,4.109829e-12,2.932131e-14
6720.0,3.995492e-12,2.866429e-14
6740.0,3.923215e-12,2.719900e-14
6760.0,3.914820e-12,2.597560e-14
6780.0,3.926864e-12,2.587269e-14
6800.0,3.928463e-12,2.526673e-14
6820.0,3.902068e-12,2.356649e-14
6840.0,3.846392e-12,2.297554e-14
6860.0,3.784793e-12,2.359169e-14
6880.0,3.740644e-12,2.286934e-14
6900.0,3.716509e-12,2.132507e-14
6920.0,3.697255e-12,2.161188e-14
6940.0,3.684029e-12,2.244008e-14
6960.0,3.654075e-12,2.107443e-14
6980.0,3.614143e-12,1.924412e-14
7000.0,3.572869e-12,1.992844e-14
7020.0,3.553545e-12,2.096894e-14
7040.0,3.538445e-12,1.964231e-14
7060.0,3.529009e-12,1.810505e-14
7080.0,3.516714e-12,1.907425e-14
7100.0,3.479627e-12,2.004382e-14
7120.0,3.426407e-12,1.876045e-14
7140.0,3.371240e-12,1.730695e-14
7160.0,3.332203e-12,1.816970e-14
7180.0,3.313754e-12,1.917242e-14
7200.0,3.305247e-12,1.819679e-14
7220.0,3.310911e-12,1.699169e-14
7240.0,3.296241e-12,1.754382e-14
7260.0,3.262801e-12,1.834786e-14
7280.0,3.221869e-12,1.774223e-14
7300.0,3.171167e-12,1.678812e-14
7320.0,3.123924e-12,1.701714e-14
7340.0,3.095286e-12,1.744187e-14
7360.0,3.089481e-12,1.692701e-14
7380.0,3.085759e-12,1.635967e-14
7400.0,3.075312e-12,1.679571e-14
7420.0,3.053363e-12,1.718942e-14
7440.0,3.012509e-12,1.651559e-14
7460.0,2.964545e-12,1.586434e-14
7480.0,2.918746e-12,1.644511e-14
7500.0,2.894895e-12,1.715028e-14
7520.0,2.883801e-12,1.651032e-14
7540.0,2.891758e-12,1.550330e-14
7560.0,2.894347e-12,1.595719e-14
7580.0,2.891129e-12,1.718284e-14
7600.0,2.873561e-12,1.698937e-14
7620.0,2.833504e-12,1.528836e-14
7640.0,2.785624e-12,1.465391e-14
7660.0,2.741835e-12,1.628880e-14
7680.0,2.708054e-12,1.762364e-14
7700.0,2.694183e-12,1.677734e-14
7720.0,2.684944e-12,1.478836e-14
7740.0,2.677762e-12,1.472548e-14
7760.0,2.669893e-12,1.669006e-14
7780.0,2.653403e-12,1.763147e-14
7800.0,2.627586e-12,1.625082e-14
7820.0,2.591709e-12,1.426807e-14
7840.0,2.567201e-12,1.471673e-14
7860.0,2.548407e-12,1.682760e-14
7880.0,2.538565e-12,1.761560e-14
7900.0,2.537439e-12,1.619599e-14
7920.0,2.536235e-12,1.435365e-14
7940.0,2.532298e-12,1.469790e-14
7960.0,2.518753e-12,1.655427e-14
7980.0,2.489553e-12,1.733476e-14
8000.0,2.455908e-12,1.627900e-14
8020.0,2.417573e-12,1.469525e-14
8040.0,2.383041e-12,1.461298e-14
8060.0,2.363924e-12,1.593591e-14
8080.0,2.352512e-12,1.677552e-14
8100.0,2.347767e-12,1.630288e-14
8120.0,2.346290e-12,1.527119e-14
8140.0,2.332884e-12,1.494036e-14
8160.0,2.322652e-12,1.565281e-14
8180.0,2.295961e-12,1.629773e-14
8200.0,2.265696e-12,1.627746e-14
8220.0,2.227271e-12,1.581553e-14
8240.0,2.193085e-12,1.564498e-14
8260.0,2.172520e-12,1.595195e-14
8280.0,2.161450e-12,1.623100e-14
8300.0,2.158435e-12,1.618266e-14
8320.0,2.162502e-12,1.608552e-14
8340.0,2.162308e-12,1.626945e-14
8360.0,2.159010e-12,1.666534e-14
8380.0,2.153768e-12,1.683578e-14
8400.0,2.130844e-12,1.649146e-14
8420.0,2.103236e-12,1.615391e-14
8440.0,2.061222e-12,1.630904e-14
8460.0,2.035972e-12,1.710268e-14
8480.0,2.015252e-12,1.769444e-14
8500.0,2.003552e-12,1.755691e-14
8520.0,1.993180e-12,1.683453e-14
8540.0,1.993473e-12,1.647655e-14
8560.0,1.996074e-12,1.704158e-14
8580.0,2.000682e-12,1.812391e-14
8600.0,1.995820e-12,1.870286e-14
8620.0,1.982772e-12,1.833497e-14
8640.0,1.968280e-12,1.748683e-14
8660.0,1.950903e-12,1.711224e-14
8680.0,1.945829e-12,1.789121e-14
8700.0,1.922458e-12,1.894374e-14
8720.0,1.922679e-12,1.963234e-14
8740.0,1.921181e-12,1.925156e-14
8760.0,1.929940e-12,1.836506e-14
8780.0,1.942539e-12,1.792857e-14
8800.0,1.965486e-12,1.864237e-14
8820.0,1.972350e-12,1.979915e-14
8840.0,1.971440e-12,2.050846e-14
8860.0,1.959596e-12,2.022908e-14
8880.0,1.943516e-12,1.933609e-14
8900.0,1.926079e-12,1.876103e-14
8920.0,1.903148e-12,1.916688e-14
8940.0,1.880638e-12,2.029815e-14
8960.0,1.871369e-12,2.131390e-14
8980.0,1.859770e-12,2.133866e-14
9000.0,1.858631e-12,2.057749e-14
9020.0,1.861600e-12,1.974604e-14
9040.0,1.859373e-12,1.970525e-14
9060.0,1.854031e-12,2.068066e-14
9080.0,1.855019e-12,2.203968e-14
9100.0,1.837988e-12,2.261436e-14
9120.0,1.818267e-12,2.224439e-14
9140.0,1.798858e-12,2.135609e-14
9160.0,1.779859e-12,2.082737e-14
9180.0,1.749955e-12,2.117861e-14
9200.0,1.734481e-12,2.243322e-14
9220.0,1.738509e-12,2.375454e-14
9240.0,1.733307e-12,2.401286e-14
9260.0,1.736366e-12,2.337064e-14
9280.0,1.757424e-12,2.259640e-14
9300.0,1.767971e-12,2.230125e-14
9320.0,1.774079e-12,2.310444e-14
9340.0,1.780585e-12,2.464359e-14
9360.0,1.777379e-12,2.587537e-14
9380.0,1.766874e-12,2.618870e-14
9400.0,1.738002e-12,2.541894e-14
9420.0,1.702615e-12,2.441005e-14
9440.0,1.683778e-12,2.445307e-14
9460.0,1.640027e-12,2.539087e-14
9480.0,1.607262e-12,2.715218e-14
9500.0,1.599214e-12,2.890701e-14
9520.0,1.577146e-12,2.917046e-14
9540.0,1.573750e-12,2.845298e-14
9560.0,1.590298e-12,2.748757e-14
9580.0,1.600225e-12,2.702006e-14
9600.0,1.616611e-12,2.814299e-14
9620.0,1.631760e-12,3.043324e-14
9640.0,1.646612e-12,3.279944e-14
9660.0,1.636861e-12,3.372414e-14
9680.0,1.631118e-12,3.340354e-14
9700.0,1.622413e-12,3.215845e-14
9720.0,1.583628e-12,3.070629e-14
9740.0,1.567057e-12,3.146147e-14
9760.0,1.539148e-12,3.404486e-14
9780.0,1.500029e-12,3.715585e-14
9800.0,1.498769e-12,4.032046e-14
9820.0,1.472961e-12,4.078367e-14
9840.0,1.476330e-12,3.980398e-14
9860.0,1.482742e-12,3.764230e-14
9880.0,1.479968e-12,3.608085e-14
9900.0,1.510509e-12,3.828701e-14
9920.0,1.508198e-12,4.287267e-14
9940.0,1.522083e-12,4.939466e-14
9960.0,1.522904e-12,5.491455e-14
9980.0,1.495259e-12,5.728506e-14
10000.0,1.467629e-12,5.706595e-14
10020.0,1.418840e-12,5.440492e-14
10040.0,1.350733e-12,5.229254e-14
10060.0,1.294560e-12,5.612655e-14
10080.0,1.216292e-12,6.607790e-14
10100.0,1.161821e-12,8.127479e-14
10120.0,1.129578e-12,9.711988e-14
10140.0,1.102600e-12,1.073623e-13
10160.0,1.138345e-12,1.140332e-13
10180.0,1.174591e-12,1.101773e-13
10200.0,1.279389e-12,1.057695e-13
