wavelength_A_vacuum,flam,flam_err
9820.0,2.096822e-13,9.603551e-15
9840.0,2.088891e-13,8.979856e-15
9860.0,2.087820e-13,7.869978e-15
9880.0,2.076924e-13,7.107780e-15
9900.0,2.115996e-13,7.898587e-15
9920.0,2.112175e-13,9.767237e-15
9940.0,2.133948e-13,1.202604e-14
9960.0,2.139990e-13,1.370583e-14
9980.0,2.108133e-13,1.417950e-14
10000.0,2.077927e-13,1.357054e-14
10020.0,2.018911e-13,1.202195e-14
10040.0,1.932864e-13,1.077338e-14
10060.0,1.863747e-13,1.203856e-14
10080.0,1.761806e-13,1.581798e-14
10100.0,1.692264e-13,2.089794e-14
10120.0,1.652047e-13,2.566571e-14
10140.0,1.615242e-13,2.831753e-14
10160.0,1.665032e-13,2.929098e-14
10180.0,1.709793e-13,2.676570e-14
10200.0,1.848554e-13,2.360749e-14
