wavelength_A_vacuum,flam,flam_err
5760.0,1.661856e-11,1.404894e-13
5780.0,1.640759e-11,1.359965e-13
5800.0,1.618436e-11,1.308545e-13
5820.0,1.591572e-11,1.257032e-13
5840.0,1.559870e-11,1.211540e-13
5860.0,1.532941e-11,1.180411e-13
5880.0,1.507471e-11,1.157168e-13
5900.0,1.487023e-11,1.138817e-13
5920.0,1.475196e-11,1.123398e-13
5940.0,1.461063e-11,1.100614e-13
5960.0,1.449126e-11,1.075078e-13
5980.0,1.443686e-11,1.053434e-13
6000.0,1.440057e-11,1.036538e-13
6020.0,1.436658e-11,1.026728e-13
6040.0,1.429295e-11,1.022011e-13
6060.0,1.419608e-11,1.021472e-13
6080.0,1.405956e-11,1.019564e-13
6100.0,1.390311e-11,1.012821e-13
6120.0,1.373613e-11,9.982672e-14
6140.0,1.355659e-11,9.743698e-14
6160.0,1.336747e-11,9.424596e-14
6180.0,1.319514e-11,9.074605e-14
6200.0,1.298345e-11,8.695565e-14
6220.0,1.281446e-11,8.380876e-14
6240.0,1.273085e-11,8.180685e-14
6260.0,1.264796e-11,8.045289e-14
6280.0,1.258697e-11,7.977700e-14
6300.0,1.254044e-11,7.952111e-14
6320.0,1.247189e-11,7.922520e-14
6340.0,1.241403e-11,7.892130e-14
6360.0,1.233262e-11,7.206069e-14
6380.0,1.202076e-11,8.134583e-14
6400.0,1.166594e-11,1.117838e-13
6420.0,1.161693e-11,1.565772e-13
6440.0,1.164776e-11,1.816471e-13
6460.0,1.159542e-11,1.750565e-13
6480.0,1.141655e-11,1.652360e-13
6500.0,1.108970e-11,1.612158e-13
6520.0,1.063207e-11,1.564338e-13
6540.0,1.018284e-11,1.450264e-13
6560.0,9.914889e-12,1.362853e-13
6580.0,9.949608e-12,1.355897e-13
6600.0,1.027498e-11,1.319669e-13
6620.0,1.073210e-11,1.215703e-13
6640.0,1.110814e-11,1.142192e-13
6660.0,1.124250e-11,1.116963e-13
6680.0,1.113711e-11,1.058167e-13
6700.0,1.088299e-11,9.797556e-14
6720.0,1.059026e-11,9.566500e-14
6740.0,1.036265e-11,9.504430e-14
6760.0,1.027301e-11,8.955134e-14
6780.0,1.024314e-11,8.308522e-14
6800.0,1.021982e-11,8.189338e-14
6820.0,1.015811e-11,8.140214e-14
6840.0,1.003271e-11,7.677604e-14
6860.0,9.879083e-12,7.233396e-14
6880.0,9.748727e-12,7.213669e-14
6900.0,9.660015e-12,7.200184e-14
6920.0,9.594660e-12,6.837641e-14
6940.0,9.567528e-12,6.458178e-14
6960.0,9.511755e-12,6.390197e-14
6980.0,9.422029e-12,6.429329e-14
7000.0,9.299277e-12,6.208864e-14
7020.0,9.200348e-12,5.829951e-14
7040.0,9.098105e-12,5.680303e-14
7060.0,9.027212e-12,5.843421e-14
7080.0,8.989083e-12,5.856998e-14
7100.0,8.928622e-12,5.458844e-14
7120.0,8.844511e-12,5.100039e-14
7140.0,8.737837e-12,5.251142e-14
7160.0,8.627811e-12,5.474518e-14
7180.0,8.522105e-12,5.194343e-14
7200.0,8.416073e-12,4.705359e-14
7220.0,8.357162e-12,4.810180e-14
7240.0,8.288849e-12,5.223051e-14
7260.0,8.224587e-12,5.107933e-14
7280.0,8.176822e-12,4.484176e-14
7300.0,8.107605e-12,4.252459e-14
7320.0,8.018538e-12,4.695417e-14
7340.0,7.932704e-12,4.887827e-14
7360.0,7.867684e-12,4.430233e-14
7380.0,7.794062e-12,3.967088e-14
7400.0,7.716934e-12,4.239417e-14
7420.0,7.641819e-12,4.662761e-14
7440.0,7.551089e-12,4.490987e-14
7460.0,7.460172e-12,3.929640e-14
7480.0,7.371806e-12,3.798887e-14
7500.0,7.319955e-12,4.193312e-14
7520.0,7.277725e-12,4.335185e-14
7540.0,7.270282e-12,3.991566e-14
7560.0,7.252258e-12,3.631420e-14
7580.0,7.236459e-12,3.738486e-14
7600.0,7.205952e-12,3.972662e-14
7620.0,7.133551e-12,3.886794e-14
7640.0,7.041734e-12,3.621930e-14
7660.0,6.946054e-12,3.594057e-14
7680.0,6.853915e-12,3.793019e-14
7700.0,6.793404e-12,3.860154e-14
7720.0,6.738106e-12,3.680908e-14
7740.0,6.697025e-12,3.523455e-14
7760.0,6.674429e-12,3.572515e-14
7780.0,6.652177e-12,3.635346e-14
7800.0,6.619745e-12,3.531718e-14
7820.0,6.559423e-12,3.390524e-14
7840.0,6.509133e-12,3.450173e-14
7860.0,6.444738e-12,3.592888e-14
7880.0,6.375290e-12,3.559039e-14
7900.0,6.311615e-12,3.356816e-14
7920.0,6.249221e-12,3.283877e-14
7940.0,6.198251e-12,3.483827e-14
7960.0,6.151712e-12,3.658944e-14
7980.0,6.094891e-12,3.518237e-14
8000.0,6.045944e-12,3.167194e-14
8020.0,5.989547e-12,3.018248e-14
8040.0,5.931878e-12,3.259845e-14
8060.0,5.892272e-12,3.525661e-14
8080.0,5.849990e-12,3.452378e-14
8100.0,5.808765e-12,3.092406e-14
8120.0,5.771265e-12,2.858574e-14
8140.0,5.711593e-12,3.032235e-14
8160.0,5.674472e-12,3.343264e-14
8180.0,5.613497e-12,3.372672e-14
8200.0,5.555739e-12,3.088937e-14
8220.0,5.481399e-12,2.798231e-14
8240.0,5.411543e-12,2.872741e-14
8260.0,5.362676e-12,3.185753e-14
8280.0,5.322913e-12,3.330151e-14
8300.0,5.292425e-12,3.150950e-14
8320.0,5.276398e-12,2.845774e-14
8340.0,5.255703e-12,2.778396e-14
8360.0,5.239730e-12,3.032598e-14
8380.0,5.233629e-12,3.290646e-14
8400.0,5.196696e-12,3.273844e-14
8420.0,5.154024e-12,3.031563e-14
8440.0,5.073279e-12,2.820023e-14
8460.0,5.023453e-12,2.913702e-14
8480.0,4.970133e-12,3.167442e-14
8500.0,4.924592e-12,3.299390e-14
8520.0,4.872821e-12,3.186180e-14
8540.0,4.845659e-12,2.981457e-14
8560.0,4.831122e-12,2.928425e-14
8580.0,4.834973e-12,3.106579e-14
8600.0,4.832217e-12,3.306879e-14
8620.0,4.824119e-12,3.333784e-14
8640.0,4.821245e-12,3.187677e-14
8660.0,4.811910e-12,3.039169e-14
8680.0,4.825223e-12,3.102144e-14
8700.0,4.778915e-12,3.294382e-14
8720.0,4.774366e-12,3.471043e-14
8740.0,4.750745e-12,3.443250e-14
8760.0,4.743712e-12,3.274352e-14
8780.0,4.745496e-12,3.149916e-14
8800.0,4.779975e-12,3.250667e-14
8820.0,4.788851e-12,3.476361e-14
8840.0,4.794901e-12,3.637852e-14
8860.0,4.788655e-12,3.603554e-14
8880.0,4.780985e-12,3.431505e-14
8900.0,4.771288e-12,3.311225e-14
8920.0,4.741079e-12,3.393059e-14
8940.0,4.698204e-12,3.625258e-14
8960.0,4.671130e-12,3.822275e-14
8980.0,4.621405e-12,3.805461e-14
9000.0,4.585212e-12,3.621090e-14
9020.0,4.553830e-12,3.441288e-14
9040.0,4.512894e-12,3.468687e-14
9060.0,4.475255e-12,3.726824e-14
9080.0,4.468827e-12,4.035199e-14
9100.0,4.436665e-12,4.139085e-14
9120.0,4.413641e-12,4.010023e-14
9140.0,4.401715e-12,3.767328e-14
9160.0,4.393610e-12,3.645006e-14
9180.0,4.352775e-12,3.781122e-14
9200.0,4.334567e-12,4.123550e-14
9220.0,4.347201e-12,4.438902e-14
9240.0,4.317581e-12,4.481589e-14
9260.0,4.292153e-12,4.294131e-14
9280.0,4.300482e-12,4.073155e-14
9300.0,4.280143e-12,4.010647e-14
9320.0,4.254583e-12,4.244276e-14
9340.0,4.242274e-12,4.638116e-14
9360.0,4.223487e-12,4.921250e-14
9380.0,4.205415e-12,4.948491e-14
9400.0,4.159712e-12,4.705276e-14
9420.0,4.109480e-12,4.414773e-14
9440.0,4.103714e-12,4.409125e-14
9460.0,4.033775e-12,4.692406e-14
9480.0,3.979669e-12,5.166087e-14
9500.0,3.970529e-12,5.583790e-14
9520.0,3.907911e-12,5.621675e-14
9540.0,3.874058e-12,5.388394e-14
9560.0,3.875891e-12,5.083010e-14
9580.0,3.854887e-12,4.954866e-14
9600.0,3.850677e-12,5.274469e-14
9620.0,3.851914e-12,5.893122e-14
9640.0,3.866379e-12,6.490515e-14
9660.0,3.840096e-12,6.708993e-14
9680.0,3.840112e-12,6.579225e-14
9700.0,3.846971e-12,6.200059e-14
9720.0,3.790084e-12,5.810499e-14
9740.0,3.786182e-12,5.997030e-14
9760.0,3.746489e-12,6.691564e-14
9780.0,3.662904e-12,7.513981e-14
9800.0,3.649567e-12,8.275764e-14
9820.0,3.552138e-12,8.381872e-14
9840.0,3.502526e-12,8.096545e-14
9860.0,3.442484e-12,7.522321e-14
9880.0,3.352716e-12,7.137885e-14
9900.0,3.338959e-12,7.696024e-14
9920.0,3.263147e-12,8.875767e-14
9940.0,3.242644e-12,1.044732e-13
9960.0,3.221359e-12,1.172219e-13
9980.0,3.172145e-12,1.222107e-13
10000.0,3.157102e-12,1.207238e-13
10020.0,3.129003e-12,1.135849e-13
10040.0,3.083968e-12,1.085092e-13
10060.0,3.082199e-12,1.185981e-13
10080.0,3.028034e-12,1.437502e-13
10100.0,3.012813e-12,1.800758e-13
10120.0,3.013986e-12,2.166271e-13
10140.0,2.964117e-12,2.393476e-13
10160.0,2.999000e-12,2.528845e-13
10180.0,2.944676e-12,2.422789e-13
10200.0,2.976626e-12,2.310561e-13
