wavelength_A_vacuum,flam,flam_err
4660.0,1.898682e-11,4.095260e-13
4680.0,1.889248e-11,4.052016e-13
4700.0,1.859101e-11,3.839115e-13
4720.0,1.811947e-11,3.537127e-13
4740.0,1.752809e-11,3.336838e-13
4760.0,1.687388e-11,3.288276e-13
4780.0,1.622816e-11,3.249386e-13
4800.0,1.568216e-11,3.103631e-13
4820.0,1.522196e-11,2.873327e-13
4840.0,1.491303e-11,2.698159e-13
4860.0,1.469988e-11,2.634211e-13
4880.0,1.460639e-11,2.613781e-13
4900.0,1.460994e-11,2.533610e-13
4920.0,1.469112e-11,2.380036e-13
4940.0,1.479423e-11,2.221771e-13
4960.0,1.489918e-11,2.136185e-13
4980.0,1.500628e-11,2.120806e-13
5000.0,1.508825e-11,2.106839e-13
5020.0,1.507098e-11,2.041736e-13
5040.0,1.501780e-11,1.951640e-13
5060.0,1.488729e-11,1.878924e-13
5080.0,1.470694e-11,1.849182e-13
5100.0,1.450466e-11,1.837405e-13
5120.0,1.428448e-11,1.799323e-13
5140.0,1.407944e-11,1.723193e-13
5160.0,1.390476e-11,1.636036e-13
5180.0,1.376213e-11,1.580476e-13
5200.0,1.362498e-11,1.571412e-13
5220.0,1.353199e-11,1.588371e-13
5240.0,1.345839e-11,1.587631e-13
5260.0,1.337212e-11,1.544268e-13
5280.0,1.328123e-11,1.471276e-13
5300.0,1.317769e-11,1.403636e-13
5320.0,1.302584e-11,1.371328e-13
5340.0,1.285318e-11,1.380666e-13
5360.0,1.268726e-11,1.405884e-13
5380.0,1.250926e-11,1.409759e-13
5400.0,1.231950e-11,1.373956e-13
5420.0,1.215187e-11,1.308214e-13
5440.0,1.201383e-11,1.238105e-13
5460.0,1.186569e-11,1.188776e-13
5480.0,1.174067e-11,1.177850e-13
5500.0,1.163568e-11,1.194603e-13
5520.0,1.155154e-11,1.214970e-13
5540.0,1.144168e-11,1.213863e-13
5560.0,1.135576e-11,1.190080e-13
5580.0,1.126593e-11,1.148420e-13
5600.0,1.116290e-11,1.104703e-13
5620.0,1.105638e-11,1.076777e-13
5640.0,1.095169e-11,1.072533e-13
5660.0,1.085508e-11,1.086622e-13
5680.0,1.075825e-11,1.103938e-13
5700.0,1.068837e-11,1.113544e-13
5720.0,1.063704e-11,1.107542e-13
5740.0,1.055387e-11,1.082054e-13
5760.0,1.045394e-11,1.047033e-13
5780.0,1.031239e-11,1.011171e-13
5800.0,1.015978e-11,9.858801e-14
5820.0,9.976871e-12,9.707533e-14
5840.0,9.763709e-12,9.605193e-14
5860.0,9.582293e-12,9.532069e-14
5880.0,9.413352e-12,9.404581e-14
5900.0,9.280298e-12,9.219577e-14
5920.0,9.206350e-12,9.013712e-14
5940.0,9.123749e-12,8.764752e-14
5960.0,9.060661e-12,8.558931e-14
5980.0,9.043765e-12,8.470694e-14
6000.0,9.043271e-12,8.493100e-14
6020.0,9.048427e-12,8.600396e-14
6040.0,9.031616e-12,8.720145e-14
6060.0,9.001625e-12,8.803012e-14
6080.0,8.946430e-12,8.789332e-14
6100.0,8.876947e-12,8.665744e-14
6120.0,8.797811e-12,8.441555e-14
6140.0,8.706677e-12,8.144786e-14
6160.0,8.604769e-12,7.823000e-14
6180.0,8.508810e-12,7.539431e-14
6200.0,8.382701e-12,7.297159e-14
6220.0,8.279784e-12,7.154604e-14
6240.0,8.228336e-12,7.123006e-14
6260.0,8.174358e-12,7.127463e-14
6280.0,8.132281e-12,7.148231e-14
6300.0,8.097989e-12,7.155354e-14
6320.0,8.048588e-12,7.113674e-14
6340.0,8.005775e-12,7.040799e-14
6360.0,7.947589e-12,6.447235e-14
6380.0,7.801367e-12,7.769670e-14
6400.0,7.646611e-12,1.097866e-13
6420.0,7.647530e-12,1.499817e-13
6440.0,7.608230e-12,1.736068e-13
6460.0,7.484974e-12,1.712737e-13
6480.0,7.316334e-12,1.593583e-13
6500.0,7.103403e-12,1.490694e-13
6520.0,6.850600e-12,1.470593e-13
6540.0,6.626978e-12,1.434130e-13
6560.0,6.516281e-12,1.327137e-13
6580.0,6.570541e-12,1.242259e-13
6600.0,6.767066e-12,1.230067e-13
6620.0,7.006177e-12,1.199824e-13
6640.0,7.171641e-12,1.107503e-13
6660.0,7.191647e-12,1.032281e-13
6680.0,7.095832e-12,1.023611e-13
6700.0,6.954584e-12,1.002727e-13
6720.0,6.828345e-12,9.237755e-14
6740.0,6.755499e-12,8.617780e-14
6760.0,6.751602e-12,8.657668e-14
6780.0,6.746549e-12,8.493936e-14
6800.0,6.707748e-12,7.740127e-14
6820.0,6.626175e-12,7.272444e-14
6840.0,6.511616e-12,7.479065e-14
6860.0,6.405265e-12,7.371518e-14
6880.0,6.341752e-12,6.664427e-14
6900.0,6.318753e-12,6.385317e-14
6920.0,6.304555e-12,6.741856e-14
6940.0,6.295959e-12,6.646607e-14
6960.0,6.249517e-12,5.966813e-14
6980.0,6.173948e-12,5.835331e-14
7000.0,6.085551e-12,6.280251e-14
7020.0,6.031099e-12,6.193235e-14
7040.0,5.990866e-12,5.571662e-14
7060.0,5.975741e-12,5.526093e-14
7080.0,5.972376e-12,5.975857e-14
7100.0,5.935591e-12,5.869473e-14
7120.0,5.866280e-12,5.339880e-14
7140.0,5.776203e-12,5.379417e-14
7160.0,5.692251e-12,5.810320e-14
7180.0,5.629329e-12,5.697093e-14
7200.0,5.584672e-12,5.192923e-14
7220.0,5.580394e-12,5.251654e-14
7240.0,5.564582e-12,5.664156e-14
7260.0,5.533915e-12,5.584297e-14
7280.0,5.492392e-12,5.157846e-14
7300.0,5.419767e-12,5.183705e-14
7320.0,5.329798e-12,5.530416e-14
7340.0,5.252355e-12,5.427426e-14
7360.0,5.209420e-12,4.982283e-14
7380.0,5.184028e-12,5.002992e-14
7400.0,5.173545e-12,5.437390e-14
7420.0,5.169722e-12,5.430254e-14
7440.0,5.146912e-12,4.885269e-14
7460.0,5.104393e-12,4.706702e-14
7480.0,5.038843e-12,5.210561e-14
7500.0,4.975520e-12,5.473128e-14
7520.0,4.904424e-12,5.012475e-14
7540.0,4.854417e-12,4.560671e-14
7560.0,4.806877e-12,4.925673e-14
7580.0,4.778927e-12,5.452492e-14
7600.0,4.762685e-12,5.253196e-14
7620.0,4.737964e-12,4.530307e-14
7640.0,4.712707e-12,4.420505e-14
7660.0,4.687719e-12,5.098454e-14
7680.0,4.658162e-12,5.422571e-14
7700.0,4.635537e-12,4.914036e-14
7720.0,4.598390e-12,4.233538e-14
7740.0,4.554324e-12,4.484318e-14
7760.0,4.512027e-12,5.204906e-14
7780.0,4.467459e-12,5.287624e-14
7800.0,4.422068e-12,4.592059e-14
7820.0,4.370609e-12,4.043525e-14
7840.0,4.341373e-12,4.532712e-14
7860.0,4.317223e-12,5.215327e-14
7880.0,4.299609e-12,5.146634e-14
7900.0,4.289197e-12,4.393160e-14
7920.0,4.276234e-12,3.938617e-14
7940.0,4.262617e-12,4.461121e-14
7960.0,4.241276e-12,5.073574e-14
7980.0,4.202596e-12,4.962465e-14
8000.0,4.161817e-12,4.260246e-14
8020.0,4.112196e-12,3.844912e-14
8040.0,4.061765e-12,4.290296e-14
8060.0,4.026599e-12,4.854805e-14
8080.0,3.994042e-12,4.809134e-14
8100.0,3.966930e-12,4.221848e-14
8120.0,3.946436e-12,3.821479e-14
8140.0,3.913712e-12,4.141162e-14
8160.0,3.898161e-12,4.676721e-14
8180.0,3.866817e-12,4.732383e-14
8200.0,3.837212e-12,4.284548e-14
8220.0,3.794624e-12,3.862078e-14
8240.0,3.752547e-12,4.046349e-14
8260.0,3.721517e-12,4.554746e-14
8280.0,3.692727e-12,4.746415e-14
8300.0,3.666359e-12,4.441219e-14
8320.0,3.646897e-12,4.009238e-14
8340.0,3.622825e-12,4.011414e-14
8360.0,3.602892e-12,4.454150e-14
8380.0,3.592939e-12,4.800413e-14
8400.0,3.566895e-12,4.689002e-14
8420.0,3.542916e-12,4.288115e-14
8440.0,3.498341e-12,4.061311e-14
8460.0,3.478971e-12,4.348180e-14
8480.0,3.458447e-12,4.778575e-14
8500.0,3.441481e-12,4.906734e-14
8520.0,3.415538e-12,4.619692e-14
8540.0,3.400613e-12,4.255919e-14
8560.0,3.388333e-12,4.257869e-14
8580.0,3.384343e-12,4.662852e-14
8600.0,3.374008e-12,5.025980e-14
8620.0,3.361705e-12,5.025253e-14
8640.0,3.358015e-12,4.706873e-14
8660.0,3.357012e-12,4.416810e-14
8680.0,3.379761e-12,4.552294e-14
8700.0,3.367565e-12,4.948343e-14
8720.0,3.388955e-12,5.292687e-14
8740.0,3.397464e-12,5.262978e-14
8760.0,3.414681e-12,4.966163e-14
8780.0,3.432090e-12,4.729516e-14
8800.0,3.465328e-12,4.882297e-14
8820.0,3.472094e-12,5.274220e-14
8840.0,3.470417e-12,5.574057e-14
8860.0,3.456201e-12,5.547583e-14
8880.0,3.440559e-12,5.271157e-14
8900.0,3.426046e-12,5.048371e-14
8920.0,3.401556e-12,5.153263e-14
8940.0,3.373623e-12,5.539844e-14
8960.0,3.362175e-12,5.914428e-14
8980.0,3.337813e-12,5.974177e-14
9000.0,3.324046e-12,5.756699e-14
9020.0,3.311846e-12,5.490047e-14
9040.0,3.288356e-12,5.476383e-14
9060.0,3.261424e-12,5.807588e-14
9080.0,3.251092e-12,6.269514e-14
9100.0,3.216818e-12,6.486234e-14
9120.0,3.185916e-12,6.396091e-14
9140.0,3.162222e-12,6.138554e-14
9160.0,3.143004e-12,6.005733e-14
9180.0,3.104336e-12,6.172152e-14
9200.0,3.087116e-12,6.620640e-14
9220.0,3.097444e-12,7.069401e-14
9240.0,3.082550e-12,7.168789e-14
9260.0,3.073950e-12,6.976973e-14
9280.0,3.090897e-12,6.751731e-14
9300.0,3.086587e-12,6.705282e-14
9320.0,3.076125e-12,7.020006e-14
9340.0,3.071919e-12,7.552030e-14
9360.0,3.059592e-12,7.958811e-14
9380.0,3.045034e-12,8.053206e-14
9400.0,3.009044e-12,7.804185e-14
9420.0,2.970005e-12,7.503557e-14
9440.0,2.964892e-12,7.573626e-14
9460.0,2.916386e-12,7.949499e-14
9480.0,2.882771e-12,8.562389e-14
9500.0,2.884917e-12,9.124753e-14
9520.0,2.850221e-12,9.165733e-14
9540.0,2.836664e-12,8.861523e-14
9560.0,2.847482e-12,8.475461e-14
9580.0,2.837805e-12,8.294772e-14
9600.0,2.835277e-12,8.688312e-14
9620.0,2.830919e-12,9.485970e-14
9640.0,2.830760e-12,1.028273e-13
9660.0,2.796718e-12,1.056064e-13
9680.0,2.780067e-12,1.036301e-13
9700.0,2.769246e-12,9.795544e-14
9720.0,2.716558e-12,9.142256e-14
9740.0,2.708569e-12,9.254262e-14
9760.0,2.683636e-12,1.008377e-13
9780.0,2.636760e-12,1.116071e-13
9800.0,2.649740e-12,1.222617e-13
9820.0,2.609140e-12,1.237072e-13
9840.0,2.608014e-12,1.193294e-13
9860.0,2.600057e-12,1.098965e-13
9880.0,2.565985e-12,1.018197e-13
9900.0,2.582761e-12,1.066149e-13
9920.0,2.540881e-12,1.214149e-13
9940.0,2.528824e-12,1.432055e-13
9960.0,2.501866e-12,1.616533e-13
9980.0,2.439417e-12,1.692280e-13
10000.0,2.391448e-12,1.667514e-13
10020.0,2.325202e-12,1.541957e-13
10040.0,2.243397e-12,1.414568e-13
10060.0,2.195726e-12,1.486162e-13
10080.0,2.120113e-12,1.801441e-13
10100.0,2.087945e-12,2.302911e-13
10120.0,2.088831e-12,2.821784e-13
10140.0,2.080177e-12,3.152503e-13
10160.0,2.159006e-12,3.335428e-13
10180.0,2.199299e-12,3.147629e-13
10200.0,2.324004e-12,2.865600e-13
