wavelength_A_vacuum,flam,flam_err
4280.0,1.667681e-12,2.284890e-14
4300.0,1.571002e-12,2.127442e-14
4320.0,1.488688e-12,2.082798e-14
4340.0,1.434555e-12,2.111054e-14
4360.0,1.421786e-12,2.013629e-14
4380.0,1.452055e-12,1.842417e-14
4400.0,1.507073e-12,1.818976e-14
4420.0,1.566256e-12,1.888531e-14
4440.0,1.608243e-12,1.815953e-14
4460.0,1.620883e-12,1.625686e-14
4480.0,1.603333e-12,1.565866e-14
4500.0,1.564589e-12,1.658117e-14
4520.0,1.520478e-12,1.658263e-14
4540.0,1.484461e-12,1.491159e-14
4560.0,1.462092e-12,1.347037e-14
4580.0,1.455193e-12,1.394769e-14
4600.0,1.454882e-12,1.476462e-14
4620.0,1.455208e-12,1.411140e-14
4640.0,1.449782e-12,1.236189e-14
4660.0,1.433525e-12,1.143967e-14
4680.0,1.412119e-12,1.209484e-14
4700.0,1.383080e-12,1.265348e-14
4720.0,1.351351e-12,1.195123e-14
4740.0,1.318465e-12,1.046067e-14
4760.0,1.283442e-12,9.638407e-15
4780.0,1.245680e-12,1.004792e-14
4800.0,1.207791e-12,1.058047e-14
4820.0,1.167383e-12,1.023283e-14
4840.0,1.131410e-12,9.164357e-15
4860.0,1.099876e-12,8.267517e-15
4880.0,1.079523e-12,8.284762e-15
4900.0,1.072597e-12,8.775355e-15
4920.0,1.079518e-12,8.905219e-15
4940.0,1.095599e-12,8.380428e-15
4960.0,1.116692e-12,7.555303e-15
4980.0,1.139079e-12,7.051878e-15
5000.0,1.156999e-12,7.108770e-15
5020.0,1.161988e-12,7.328137e-15
5040.0,1.157675e-12,7.294944e-15
5060.0,1.141312e-12,6.880161e-15
5080.0,1.116828e-12,6.320936e-15
5100.0,1.088938e-12,5.969616e-15
5120.0,1.060645e-12,5.959390e-15
5140.0,1.036605e-12,6.103871e-15
5160.0,1.019195e-12,6.130247e-15
5180.0,1.008722e-12,5.920635e-15
5200.0,1.002441e-12,5.540262e-15
5220.0,1.001720e-12,5.191311e-15
5240.0,1.003003e-12,5.015829e-15
5260.0,1.002280e-12,5.004617e-15
5280.0,9.989500e-13,5.041398e-15
5300.0,9.918080e-13,5.008006e-15
5320.0,9.781975e-13,4.857528e-15
5340.0,9.607603e-13,4.646405e-15
5360.0,9.424859e-13,4.462226e-15
5380.0,9.230426e-13,4.349193e-15
5400.0,9.034893e-13,4.298765e-15
5420.0,8.871056e-13,4.271057e-15
5440.0,8.748671e-13,4.218619e-15
5460.0,8.639446e-13,4.109212e-15
5480.0,8.564751e-13,3.970618e-15
5500.0,8.516971e-13,3.835440e-15
5520.0,8.490047e-13,3.732848e-15
5540.0,8.442886e-13,3.656990e-15
5560.0,8.406124e-13,3.613175e-15
5580.0,8.355007e-13,3.573956e-15
5600.0,8.280431e-13,3.522861e-15
5620.0,8.189527e-13,3.459897e-15
5640.0,8.088069e-13,3.391893e-15
5660.0,7.983949e-13,3.328148e-15
5680.0,7.875236e-13,3.270248e-15
5700.0,7.786333e-13,3.225452e-15
5720.0,7.715238e-13,3.186913e-15
5740.0,7.629007e-13,3.135825e-15
5760.0,7.541127e-13,3.076244e-15
5780.0,7.434646e-13,3.003533e-15
5800.0,7.330984e-13,2.930113e-15
5820.0,7.214282e-13,2.851898e-15
5840.0,7.081636e-13,2.767384e-15
5860.0,6.974778e-13,2.690486e-15
5880.0,6.876778e-13,2.612299e-15
5900.0,6.802178e-13,2.538435e-15
5920.0,6.766114e-13,2.477607e-15
5940.0,6.717413e-13,2.416974e-15
5960.0,6.675852e-13,2.370918e-15
5980.0,6.660798e-13,2.351433e-15
6000.0,6.650518e-13,2.351852e-15
6020.0,6.637828e-13,2.365616e-15
6040.0,6.603767e-13,2.377624e-15
6060.0,6.556584e-13,2.380705e-15
6080.0,6.489620e-13,2.363789e-15
6100.0,6.413001e-13,2.325860e-15
6120.0,6.332067e-13,2.269231e-15
6140.0,6.246771e-13,2.198921e-15
6160.0,6.159167e-13,2.123686e-15
6180.0,6.081832e-13,2.056224e-15
6200.0,5.989025e-13,1.993972e-15
6220.0,5.918460e-13,1.951721e-15
6240.0,5.889653e-13,1.933747e-15
6260.0,5.863121e-13,1.922366e-15
6280.0,5.848191e-13,1.915308e-15
6300.0,5.840896e-13,1.907004e-15
6320.0,5.823689e-13,1.889699e-15
6340.0,5.811262e-13,1.868843e-15
6360.0,5.806800e-13,1.678808e-15
6380.0,5.705733e-13,1.768512e-15
6400.0,5.541279e-13,2.321816e-15
6420.0,5.485119e-13,3.292092e-15
6440.0,5.482581e-13,3.864805e-15
6460.0,5.487716e-13,3.699626e-15
6480.0,5.443874e-13,3.543499e-15
6500.0,5.299739e-13,3.537576e-15
6520.0,5.047054e-13,3.417786e-15
6540.0,4.767032e-13,3.208235e-15
6560.0,4.574528e-13,3.175473e-15
6580.0,4.553737e-13,3.155822e-15
6600.0,4.702595e-13,2.922201e-15
6620.0,4.928897e-13,2.765075e-15
6640.0,5.110737e-13,2.878043e-15
6660.0,5.163728e-13,2.864248e-15
6680.0,5.097819e-13,2.580135e-15
6700.0,4.974483e-13,2.384914e-15
6720.0,4.858759e-13,2.401255e-15
6740.0,4.795987e-13,2.323550e-15
6760.0,4.801789e-13,2.158935e-15
6780.0,4.818039e-13,2.125842e-15
6800.0,4.808055e-13,2.120002e-15
6820.0,4.755624e-13,1.990634e-15
6840.0,4.666292e-13,1.917610e-15
6860.0,4.575600e-13,1.977095e-15
6880.0,4.517086e-13,1.931902e-15
6900.0,4.495338e-13,1.780137e-15
6920.0,4.488704e-13,1.780740e-15
6940.0,4.491109e-13,1.867349e-15
6960.0,4.465790e-13,1.780402e-15
6980.0,4.413931e-13,1.637985e-15
7000.0,4.344682e-13,1.689783e-15
7020.0,4.291971e-13,1.764889e-15
7040.0,4.244860e-13,1.644747e-15
7060.0,4.215811e-13,1.531189e-15
7080.0,4.200217e-13,1.634148e-15
7100.0,4.169957e-13,1.699289e-15
7120.0,4.126932e-13,1.558270e-15
7140.0,4.077423e-13,1.454395e-15
7160.0,4.035460e-13,1.581372e-15
7180.0,4.005324e-13,1.655485e-15
7200.0,3.979977e-13,1.504017e-15
7220.0,3.973763e-13,1.381517e-15
7240.0,3.952704e-13,1.496634e-15
7260.0,3.920417e-13,1.581945e-15
7280.0,3.885593e-13,1.448633e-15
7300.0,3.836681e-13,1.302521e-15
7320.0,3.781504e-13,1.395518e-15
7340.0,3.735403e-13,1.504817e-15
7360.0,3.707225e-13,1.403007e-15
7380.0,3.680704e-13,1.230970e-15
7400.0,3.654848e-13,1.282522e-15
7420.0,3.629828e-13,1.428924e-15
7440.0,3.596471e-13,1.390945e-15
7460.0,3.562325e-13,1.214732e-15
7480.0,3.528651e-13,1.191195e-15
7500.0,3.510459e-13,1.342096e-15
7520.0,3.492562e-13,1.375499e-15
7540.0,3.484880e-13,1.225739e-15
7560.0,3.465281e-13,1.117545e-15
7580.0,3.442250e-13,1.229135e-15
7600.0,3.412378e-13,1.340077e-15
7620.0,3.368236e-13,1.261476e-15
7640.0,3.324381e-13,1.100284e-15
7660.0,3.288635e-13,1.110365e-15
7680.0,3.261004e-13,1.253855e-15
7700.0,3.248502e-13,1.287328e-15
7720.0,3.231726e-13,1.154132e-15
7740.0,3.210499e-13,1.048864e-15
7760.0,3.186693e-13,1.139340e-15
7780.0,3.155883e-13,1.260608e-15
7800.0,3.120252e-13,1.229892e-15
7820.0,3.078941e-13,1.086604e-15
7840.0,3.054741e-13,1.048607e-15
7860.0,3.037015e-13,1.171932e-15
7880.0,3.026216e-13,1.258447e-15
7900.0,3.020642e-13,1.189714e-15
7920.0,3.010853e-13,1.051616e-15
7940.0,2.996552e-13,1.041514e-15
7960.0,2.972938e-13,1.162080e-15
7980.0,2.935321e-13,1.224485e-15
8000.0,2.897485e-13,1.149465e-15
8020.0,2.857651e-13,1.027417e-15
8040.0,2.822957e-13,1.024108e-15
8060.0,2.804061e-13,1.131268e-15
8080.0,2.789734e-13,1.185875e-15
8100.0,2.778463e-13,1.119141e-15
8120.0,2.767830e-13,1.011142e-15
8140.0,2.742806e-13,1.000441e-15
8160.0,2.724261e-13,1.098054e-15
8180.0,2.691370e-13,1.160891e-15
8200.0,2.659887e-13,1.118939e-15
8220.0,2.623192e-13,1.018277e-15
8240.0,2.593098e-13,9.862911e-16
8260.0,2.577348e-13,1.061877e-15
8280.0,2.568148e-13,1.138345e-15
8300.0,2.562229e-13,1.127854e-15
8320.0,2.558731e-13,1.047751e-15
8340.0,2.546235e-13,9.925342e-16
8360.0,2.529201e-13,1.032554e-15
8380.0,2.512159e-13,1.113040e-15
8400.0,2.479296e-13,1.134867e-15
8420.0,2.447066e-13,1.082970e-15
8440.0,2.403861e-13,1.012759e-15
8460.0,2.384373e-13,1.018533e-15
8480.0,2.371955e-13,1.087496e-15
8500.0,2.369365e-13,1.140375e-15
8520.0,2.365626e-13,1.120492e-15
8540.0,2.371093e-13,1.057049e-15
8560.0,2.376427e-13,1.022202e-15
8580.0,2.382810e-13,1.062673e-15
8600.0,2.378552e-13,1.129844e-15
8620.0,2.366955e-13,1.153240e-15
8640.0,2.357106e-13,1.114013e-15
8660.0,2.347289e-13,1.053404e-15
8680.0,2.354747e-13,1.049219e-15
8700.0,2.340528e-13,1.100439e-15
8720.0,2.353187e-13,1.168990e-15
8740.0,2.359975e-13,1.177375e-15
8760.0,2.374391e-13,1.125411e-15
8780.0,2.388482e-13,1.062462e-15
8800.0,2.411170e-13,1.063434e-15
8820.0,2.411701e-13,1.125854e-15
8840.0,2.402379e-13,1.193294e-15
8860.0,2.381294e-13,1.203632e-15
8880.0,2.357974e-13,1.151872e-15
8900.0,2.336478e-13,1.086321e-15
8920.0,2.311524e-13,1.072337e-15
8940.0,2.289291e-13,1.129384e-15
8960.0,2.283990e-13,1.207966e-15
8980.0,2.275189e-13,1.233056e-15
9000.0,2.277359e-13,1.193275e-15
9020.0,2.282164e-13,1.122222e-15
9040.0,2.278294e-13,1.087742e-15
9060.0,2.269007e-13,1.134007e-15
9080.0,2.266936e-13,1.229644e-15
9100.0,2.243491e-13,1.287246e-15
9120.0,2.218388e-13,1.274822e-15
9140.0,2.195803e-13,1.205907e-15
9160.0,2.175788e-13,1.140516e-15
9180.0,2.143804e-13,1.139987e-15
9200.0,2.129677e-13,1.224273e-15
9220.0,2.138322e-13,1.330989e-15
9240.0,2.133093e-13,1.369975e-15
9260.0,2.134544e-13,1.331412e-15
9280.0,2.154259e-13,1.255846e-15
9300.0,2.157537e-13,1.198623e-15
9320.0,2.152856e-13,1.230226e-15
9340.0,2.147487e-13,1.339867e-15
9360.0,2.130815e-13,1.446177e-15
9380.0,2.107395e-13,1.487271e-15
9400.0,2.065441e-13,1.436720e-15
9420.0,2.020008e-13,1.342064e-15
9440.0,1.998693e-13,1.300086e-15
9460.0,1.951851e-13,1.341708e-15
9480.0,1.920997e-13,1.469829e-15
9500.0,1.921131e-13,1.611756e-15
9520.0,1.904002e-13,1.655511e-15
9540.0,1.907144e-13,1.611250e-15
9560.0,1.930871e-13,1.518287e-15
9580.0,1.942123e-13,1.442572e-15
9600.0,1.956602e-13,1.488915e-15
9620.0,1.965437e-13,1.650023e-15
9640.0,1.970718e-13,1.838500e-15
9660.0,1.944797e-13,1.935206e-15
9680.0,1.923407e-13,1.928070e-15
9700.0,1.899579e-13,1.825825e-15
9720.0,1.842960e-13,1.682959e-15
9740.0,1.815480e-13,1.682197e-15
9760.0,1.778476e-13,1.846733e-15
9780.0,1.732095e-13,2.089263e-15
9800.0,1.732391e-13,2.341040e-15
9820.0,1.706251e-13,2.411792e-15
9840.0,1.714596e-13,2.354573e-15
9860.0,1.725958e-13,2.177781e-15
9880.0,1.725017e-13,2.009691e-15
9900.0,1.760596e-13,2.098609e-15
9920.0,1.755285e-13,2.412137e-15
9940.0,1.766339e-13,2.889691e-15
9960.0,1.760190e-13,3.313572e-15
9980.0,1.719998e-13,3.520780e-15
10000.0,1.679746e-13,3.521067e-15
10020.0,1.616366e-13,3.305621e-15
10040.0,1.533380e-13,3.067894e-15
10060.0,1.467451e-13,3.218778e-15
10080.0,1.380843e-13,3.870043e-15
10100.0,1.326017e-13,4.940023e-15
10120.0,1.301137e-13,6.084420e-15
10140.0,1.285507e-13,6.864486e-15
10160.0,1.344136e-13,7.371554e-15
10180.0,1.401474e-13,7.117078e-15
10200.0,1.535471e-13,6.702838e-15
